date,video_id,title,channel_id,views,likes,comments,video_length,subscribers,sub_growth_rate,watch_duration,watch_completion_rate
2024-06-03T14:39:17Z,KlDZuZvvzGk,The multitalented bhikahri 😎 #shorts #funny,UC5apxzE3aEOpvP0XkeuW8mw,20082359,1031706,526,60.0,30700000,1.5287048697814833,722964924.0,12049415.4
2024-09-14T09:34:05Z,SXGp5_wREG4,Every student in sports period⛹️😂 #shorts #funnyshorts #comedyshorts #ytshorts #teacherlife,UCW-V3lJDUSz_AccP6rPRUtA,19993367,515377,2147,50.0,10700000,0.5351774916150941,599801010.0,11996020.2
2025-02-07T16:57:25Z,EzrTmhLz0l8,Hindi teacher vs Students of Kalyug 🗿 | Kuldeep Singhaniaa #shorts,UCnYKRFQRndE3Wq1eLRQLfWw,19842007,856074,1830,57.0,12200000,0.6148571563350421,678596639.4,11905204.2
2024-01-03T09:30:11Z,Og9fu-2UmDA,SHADI VS NIKAH DRESS LOOK CHALLENGE 😀#shortvideo #ashortaday #youtubeshorts #ytshorts #shorts,UClGcTNKu6bc0NeO0vQenwpw,19293879,632959,2455,46.0,2950000,0.15289823264673735,532511060.40000004,11576327.4
2024-10-04T14:30:10Z,N-10pYpfcUc,My Sister did my makeup for Navratri | Real Payal  #shorts #makeup #fashion #navratri,UC2aE9o5CPNK5MaXipSOiBUg,19248534,492096,3793,60.0,1070000,0.05558864898490451,692947224.0,11549120.4
2023-10-15T07:56:55Z,bpArpR6eCJs,Aapne aaj navratri fast rakha? #maimohini #shorts #navratri #navratrispecial #relatable #comedy,UCNoiFheeg1nzhWmFwGbtyYQ,18946830,464217,780,43.0,6210000,0.32775931382716794,488828214.0,11368098.0
2024-10-08T06:05:53Z,X5D1hYbYTec,When Your Mother is a Teacher 🤣 #shorts #teacherslife #teachermom #teratrigun,UCWuBZJIucBpe-SCWUBuKUlg,18870177,549614,815,61.0,5380000,0.2851059637649398,690648478.1999999,11322106.2
2024-01-27T00:00:34Z,xM3hdOY0taY,Kotha Janta Part-208 #PravallikaRichhakka #Shorts,UCjZQyGJeZv68zMIJOXk0vmA,18761653,632763,262,59.0,5420000,0.28888712524424154,664162516.1999999,11256991.799999999
2021-09-05T17:31:25Z,a8D5my2UcAg,School Days | Tena Jaiin | The Paayal Jain #shorts,UCgN55-McINV9y4noG-0QKVg,18667201,1131081,714,47.0,13100000,0.701765626244663,526415068.2,11200320.6
2023-04-03T12:00:44Z,vXgvr_-pf1o,1 Lakh Ke Earrings 🔥 | Parlour Wali Didi - Part 60 | Anaysa Shorts,UCa43NrBoxm_RnwLDdnh-KdA,18663162,826127,452,58.0,5480000,0.29362655695749734,649478037.5999999,11197897.2
2024-10-23T05:41:33Z,wIF4paR21D4,Holding susu at friend’s house #shorts #comedy #friends #friendship #funny #fun #nostalgia #explore,UCQPTbtadNWcPYuoS3JqkpYw,18014115,478476,675,56.0,3310000,0.18374480233972082,605274264.0,10808469.0
2024-09-06T06:33:42Z,9Es5VmEhFfc,When you skip Teacher’s Day #shorts #school #schooldays #comedy #friends #funny #explore,UCQPTbtadNWcPYuoS3JqkpYw,18014613,619570,643,61.0,3310000,0.18373972285721596,659334835.8,10808767.799999999
2025-02-01T08:39:49Z,2ZNVRyWoZM4,Tag your badi behen 🥹❤️ #shorts #ytshorts #sejalgabashorts #viralshort,UCW-V3lJDUSz_AccP6rPRUtA,18367151,624299,2579,65.0,10700000,0.5825617701950618,716318889.0,11020290.6
2024-12-02T09:11:05Z,KeDrrLrN3gM,That one Chugalkhor teacher in every school 👩‍🏫 #shorts #ytshorts #teacherlife #sejalgabashorts,UCW-V3lJDUSz_AccP6rPRUtA,17911234,519639,766,54.0,10700000,0.5973904422219039,580323981.6,10746740.4
2022-08-11T12:05:28Z,r3I-lfiZHmU,BORONG JAJANAN SD PERNAH NYOBAIN SEMUA? | JESSICA EFFENDY #shorts,UCmh5prISlHkcxt19bGVL-Hg,17740912,731756,2349,60.0,1200000,0.06764026561881373,638672832.0,10644547.2
2025-01-25T08:37:43Z,24ii2EqDlpc,Tag your School Bestfriend 🏫❤️ #shorts #ytshorts #teacherlife #sejalgabashorts #schoollife,UCW-V3lJDUSz_AccP6rPRUtA,17490721,585840,7593,59.0,10700000,0.6117529403161825,619171523.4,10494432.6
2024-06-13T16:11:46Z,Brb9HGN5SXQ,Har Dance teacher ki kahani 🥲💃🏻 #shorts #funnyshorts #comedyshorts #trendingshorts #dancevideo,UCW-V3lJDUSz_AccP6rPRUtA,17160273,379225,477,53.0,10700000,0.6235332036967011,545696681.4,10296163.799999999
2025-01-16T20:18:55Z,lLygHXzpWR4,I Tricked My Little Brother... #shorts #invideoaipartner,UCR4ZpFWX29p4YCajQA5fcfQ,16855471,553094,3258,74.0,1710000,0.10145073964411912,748382912.4,10113282.6
2023-05-07T12:00:00Z,-C8AJgf69Xc,Weird Things Girls Do  | Girls Problem - Part 16 | Anaysa Shorts,UCa43NrBoxm_RnwLDdnh-KdA,16086174,470398,590,50.0,5480000,0.3406652197097955,482585220.0,9651704.4
2024-10-27T08:11:35Z,48KURKpjOgs,Students on Diwali 🪔 #shorts #funnyshorts #ytshorts #diwali #school,UCW-V3lJDUSz_AccP6rPRUtA,16088287,457068,773,60.0,10700000,0.6650801294134049,579178332.0,9652972.2
2024-11-20T07:56:01Z,ENSPurxfuug,When your Mother is a Teacher 👩‍🏫 #shorts #ytshorts #teacherlife #sejalgabashorts #school,UCW-V3lJDUSz_AccP6rPRUtA,15901077,579416,660,61.0,10700000,0.6729103946858442,581979418.1999999,9540646.2
2024-09-24T08:50:31Z,TNRD8tUxZ40,Kya apne bhi kiya hai apne school time m aisa 👩‍🏫😂 #shorts #funnyshorts #ytshorts #school,UCW-V3lJDUSz_AccP6rPRUtA,15813044,412670,619,60.0,10700000,0.6766565627718484,569269584.0,9487826.4
2024-10-18T13:52:00Z,EN6nfrT2Y0c,Mummy Ne Dukan Se Bhi Ache Momos Banaye 🤤😋 #shorts #minivlog #ashortaday #vlog #tranding #momos,UC28haopD28ljl7lVEKkw1PA,15755946,0,1107,57.0,5770000,0.3662109529951423,538853353.1999999,9453567.6
2024-03-01T08:14:58Z,ZlURhMb4DL4,You can see how many crush you have #funnyshorts #ytshorts #shorts,UCxGzpNf5XOnSQOYC2nbMiyQ,15637048,723655,952,59.0,18900000,1.2086680299248298,553551499.1999999,9382228.799999999
2023-06-17T00:00:29Z,m71JThKCObU,Kotha Janta part-26 #comedy #emotional #shorts,UCjZQyGJeZv68zMIJOXk0vmA,15545032,475775,280,59.0,5420000,0.3486644479085022,550294132.8,9327019.2
2024-01-06T12:30:42Z,mje5xiY6oQQ,Zam zam electronics par chori 😨😳 || jaanvi patel #shorts | gulshan kalra,UCRqs0TZOqe5nrwP-BrdnCjg,15513249,516809,971,60.0,28500000,1.8371393381231746,558476964.0,9307949.4
2024-10-19T06:37:08Z,s6H6aIWFTyM,Beti ki paani barbaad karne ki aadat🥰❤️ #familylovestory #unknownboyvarun #shorts,UC4DLvb5xZ9OLcVM1KC_R97g,15470924,529153,804,60.0,38800000,2.5079303602034373,556953264.0,9282554.4
2024-11-21T06:29:13Z,RGnJyj7HnZY,Beti ne barbaad kar diya😂🥰❤️ #familylovestory #unknownboyvarun #shorts,UC4DLvb5xZ9OLcVM1KC_R97g,15373553,452825,253,47.0,38800000,2.5238147616234192,433534194.59999996,9224131.799999999
2023-05-22T15:41:53Z,ebLxsgoIoj8,COMPREI UMA BANHEIRA #shorts,UC2KobNU2MO29TXUgI5_syhg,15369045,0,7270,60.0,6490000,0.42227737637569546,553285620.0,9221427.0
2024-11-14T08:20:00Z,JiX4S4anUEU,"Tom, 🍓 Jerry (Rithvi&amp;Kavi)Real End Twist 😂🎈 #shorts",UCL5nlHWXVLeOsSjKH2fhmsg,15115413,438266,300,60.0,68400000,4.525182342023999,544154867.9999999,9069247.799999999
2024-12-03T14:30:20Z,S4L_K6mBWzc,Smart panipuri wali😂|| Funny😂🤣|| Shorts || #shorts #comedy #funnyvideo #panipuri #trending,UCLLPsMLQiXL7y7r-OVkEGrA,15094006,401577,298,50.0,3640000,0.24115533013568433,452820180.0,9056403.6
2024-07-29T08:27:24Z,M_xvMqbEZI8,Sar dard is mandatory😂 #comedy #funny #pony #hairstyle #girl #relatable #memes #schooldays #shorts,UC0qj-8F8p88c3zBStkxC0Gg,14753028,435777,1246,37.0,3840000,0.2602855495156655,327517221.59999996,8851816.799999999
2025-02-02T05:41:45Z,Af-JLKmL_ao,Surajactor new shorts #surajactor,UC2fvyma9iKsjN9EZW_FWW1A,14627306,468228,518,49.0,35200000,2.406458168031762,430042796.4,8776383.6
2023-02-27T12:31:29Z,ugHwQW0Dkss,Girls vs Boys before exams!😂 | Raj Grover | #shorts,UC6ylikHBX9_es8TIf0vmiUQ,14505134,914783,1557,57.0,14100000,0.9720696134210135,496075582.8,8703080.4
2022-06-03T00:07:36Z,VBO-_qqFNVc,#pov everytime you wear someone’s clothes you can see their secrets #shorts,UCBhNf3uDB4pFuww29O_wAJQ,14378234,1169529,1542,60.0,6010000,0.41799291901912294,517616424.0,8626940.4
2022-06-26T06:25:04Z,46iEB9CnnEA,Aditi Ke Paise Leke Bhaga Chor || Aditi Sharma Shorts,UCmrOZ0rAZzmwfHSaF1AAEJQ,14385767,573186,325,59.0,994000,0.06909607252779779,509256151.79999995,8631460.2
2024-07-30T00:00:26Z,vB8Xqal1Ecg,Milky Tuition Part-36 #shorts  #viralshorts  #richakka,UCjZQyGJeZv68zMIJOXk0vmA,13825937,262090,76,60.0,5420000,0.39201683039637747,497733731.99999994,8295562.199999999
2024-01-23T12:39:29Z,7xNbcpYzUeo,Who’s scared of Heights? 😛👀 #shorts #couple #relationship,UCR1Jltq7vMzGQVtRd-DR5AA,13846267,659695,1438,43.0,10700000,0.772771462517659,357233688.59999996,8307760.199999999
2025-02-09T10:37:58Z,OB6k_fA4OlA,Surajactor new shorts #surajactor,UC2fvyma9iKsjN9EZW_FWW1A,13494445,398194,391,58.0,35200000,2.6084807489303934,469606686.0,8096667.0
2024-03-09T12:00:02Z,0sg62rEYDSM,Aunty Ki Pitai - Chhapaak Chhapaak | Toxic Aunty Part - 06 | Anaysa Shorts,UCa43NrBoxm_RnwLDdnh-KdA,13187346,365762,328,57.0,5480000,0.4155498763739118,451007233.2,7912407.6
2022-12-22T14:05:01Z,WcdorEZEEww,ME PIDIÓ QUE LO MAQUILLE #shorts,UCGbHu0bRpEe1w1UhNJYS67A,13068091,1083591,907,42.0,18000000,1.3774008766850492,329315893.2,7840854.6
2024-12-12T09:49:12Z,cBHSbTMw-rw,রাখীকে কণের সাজে দেখে মিষ্টি যা বললো😜😜 #shorts #funny #comedy #viralvideo #misti,UCt0d4N2SuZgXQK60PxjGv-A,13121359,308185,666,52.0,5150000,0.39248983279856914,409386400.79999995,7872815.399999999
2024-08-31T15:46:39Z,o39XxNLe9sM,amaira bhot chalak h #shorts #thegeetagurjar,UCUL9We-R1aCC3GAe-RvOx5g,13235530,196846,131,15.0,33500000,2.531066001890366,119119770.0,7941318.0
2022-12-22T14:05:01Z,WcdorEZEEww,ME PIDIÓ QUE LO MAQUILLE #shorts,UCGbHu0bRpEe1w1UhNJYS67A,13068091,1083591,907,42.0,18000000,1.3774008766850492,329315893.2,7840854.6
2024-12-12T09:49:12Z,cBHSbTMw-rw,রাখীকে কণের সাজে দেখে মিষ্টি যা বললো😜😜 #shorts #funny #comedy #viralvideo #misti,UCt0d4N2SuZgXQK60PxjGv-A,13121359,308185,666,52.0,5150000,0.39248983279856914,409386400.79999995,7872815.399999999
2024-02-07T00:00:13Z,PrXPjDeWFbA,Kotha Janta Part-217 #PravallikaRichhakka #Shorts,UCjZQyGJeZv68zMIJOXk0vmA,13101928,361133,210,59.0,5420000,0.4136795744870526,463808251.2,7861156.8
2024-04-09T21:00:07Z,GbachunvXJk,ELA VIROU DOS ROSA? 🥲#shorts,UC8EUFyd21vSqrYXEF6KVHDg,12731722,487985,6335,57.0,3550000,0.27883109606069,435424892.4,7639033.199999999
2024-11-19T19:24:16Z,PfofXCl4_wU,Reviewing VIRAL TABA SQUISHIES! 😱😳🍦*so satisfying*,UCsUGQ3eJjYOv00609MFs1wQ,12653995,370269,2185,35.0,3250000,0.2568358846356427,265733895.0,7592397.0
2023-09-27T13:48:21Z,zQXJhGvPYNY,Anna New TEA Shop❤️ #shorts #shortsvideo #shortsfeed #youtubeshorts #viral #food #trending #love,UC2ViPu8EVMP8Eo1Ob7yWEkg,12500199,645484,807,59.0,10200000,0.815987009486809,442507044.59999996,7500119.399999999
2024-11-09T04:30:19Z,lHUBoqtEHww,HKR Baking Academy 🎂 #mariakhan #shorts @creamycreationbyhkr602,UCmt6ANTxFIZL8XhLprxgJmQ,12550111,555766,1657,60.0,5100000,0.40637090779515816,451803996.0,7530066.6
2025-02-24T20:53:07Z,wU6oIyJ7hO8,Turning Oak Wood into Cookies (and a Serving Platter) #shorts #wood #woodworking,UCWjxOXQaHl4R_pEwFgJgEsw,12249714,1116443,8692,140.0,1610000,0.13143163995502263,1028975975.9999999,7349828.399999999
2025-01-23T14:30:59Z,Vmoc-j-45SM,The End 😂😂 |Indian family #shorts #indian #relatable #chotabhai #school,UC8FqLpnbxRNpNmDuxNHuHHA,12131833,363989,621,56.0,7680000,0.633045311454584,407629588.8,7279099.8
2025-01-25T09:27:00Z,xfQurVsYQ4U,Tom 🍓 Jerry (Rithvi&amp;Kavi)Real End Twist 😂🎈 #shorts,UCL5nlHWXVLeOsSjKH2fhmsg,12147752,438065,2192,55.0,68400000,5.630671419699711,400875816.0,7288651.2
2025-02-01T13:25:00Z,ivOef4ukKSo,Best Paper Kite 💀🪁 | Mini Vlog #shorts #minivlog #ashortaday #vlog #tranding #cats #cat,UC28haopD28ljl7lVEKkw1PA,12018713,0,354,41.0,5770000,0.48008468127993403,295660339.8,7211227.800000001
2024-09-30T18:30:39Z,ZRJQScylbkI,That chapri Girl  we all hate 😂 #shorts #viral #explorepage,UCRLZWPMWyl_8AWgC1W0W6mA,11952983,342861,1625,49.0,1350000,0.11294251819817698,351417700.2,7171789.8
2023-09-25T13:19:53Z,O-2ThXJG-dw,Yes nenu undagalanu 😅 #prashubaby #telugucomedy #prashucomedy #funny #shorts,UCL0pM5-vrLp3Oy9PXzpqXpA,11951718,471088,748,50.0,11500000,0.9622047642021004,358551540.0,7171030.8
2024-10-22T19:00:10Z,IfVRUYpNmHs,Capturaron a mi mamá 😱🩴 #shorts,UCjFpmez1Qh6M8y857-TObeQ,11762783,480863,805,28.0,13200000,1.1221834152683086,197614754.4,7057669.8
2025-01-08T15:04:54Z,2ZsJHNVq7CY,DO YOU HAPPEN TO HAVE…??? #shorts #youtubeshorts,UCt38KUTj72UEdWUdmnZHwOw,11489072,459520,1882,60.0,9610000,0.8364470167825565,413606592.0,6893443.2
2025-02-12T17:00:52Z,mVvzXMAkoP4,ESTE NIÑO BESÓ A MI HERMANITA !!,UCOnIJiQuk1fDSp6p1GCZy3A,11119489,476027,3675,55.0,60200000,5.413917851800564,366943136.99999994,6671693.3999999985
2024-12-30T11:33:52Z,KWe3u09xCkQ,Pushpa is Back 🔥 #comedy #funny #pushpa3 #aaganwadikebacche #shorts #trending #dhonisir #viral,UC5k3-qwva5_gxzaDGfqk0pw,11058667,241745,133,60.0,15300000,1.3835302211378642,398112012.0,6635200.2
2024-11-13T07:09:01Z,oYRMNxLerKM,Magical 🪄 school me hua 😱😂 || Jaanvi Patel #schoollife #shorts #comedyshorts,UCRqs0TZOqe5nrwP-BrdnCjg,11024077,266226,158,60.0,28500000,2.5852504477245577,396866772.0,6614446.2
2025-01-24T08:42:23Z,W-rSLVLGkWg,That Gunda Boys in School 😎 #shorts #teratrigun #schoolstudent #gundaboys,UCWuBZJIucBpe-SCWUBuKUlg,10901201,332009,406,63.0,5380000,0.49352360350020147,412065397.79999995,6540720.6
2024-09-24T08:20:50Z,sKbuqzLR-fs,Khooni 🔪 😳 || Jaanvi Patel #shorts,UCRqs0TZOqe5nrwP-BrdnCjg,10737150,370399,477,60.0,28500000,2.654335647727749,386537400.0,6442290.0
2024-12-26T12:30:17Z,Ca29c_kiRD0,LAPERRRRR MALEM MALEM MIEE LAGIII GASKEUN!! #shorts #itsmeissie,UCPOyt9Ii791y25bRdoCT8aQ,10757204,346388,3410,60.0,16400000,1.5245597276020795,387259343.99999994,6454322.399999999
2024-01-08T16:59:18Z,5q66DB8TktM,Türsteher Jungs vs Mädchen🤬🤣 | Lewinray #shorts,UCTdvynmLeTfcaqc4k40b-dA,10701852,371724,2213,35.0,1590000,0.1485724153165265,224738892.0,6421111.2
2025-01-26T03:30:27Z,uw0haNxdQFo,When She Loves Toxic Boyfriend 😂 | #shorts | Shorts Break,UCgJ5_1F6yJhYLnyMszUdmUg,10674219,640010,1241,49.0,45600000,4.27197530798272,313822038.59999996,6404531.399999999
2025-01-08T07:36:58Z,pNWuF_R9Ccc,You get 1 Lakh Rupees Everytime Someone Lies to You #funnyshorts #ytshorts #shorts,UCxGzpNf5XOnSQOYC2nbMiyQ,10545870,506656,500,60.0,18900000,1.79217077396175,379651320.0,6327522.0
2024-02-29T12:50:00Z,Xy4-HkDUh3s,Kanna Thalli Kongu  Part - 2 #shorts #telugu #shortvideo #trending,UCSVCI39NFOcUJyaLiCaIF7w,10474452,441878,497,60.0,2950000,0.2816376455780216,377080272.0,6284671.2
2024-10-28T16:16:49Z,IQu3CFl7Fdw,🔴 LIVE! NEW SPIDEY FULL EPISODES &amp; SHORTS | Marvel&#39;s Spidey and his Amazing Friends | @disneyjr,UCNcdbMyA59zE-Vk668bKWOg,10354517,24920,0,0.0,22800000,2.2019375698547794,0.0,
2025-01-20T08:21:00Z,vPSYZr4OLos,Tom 🍓 Jerry (Rithvi&amp;Kavi)Real End Twist 😂🎈 #shorts,UCL5nlHWXVLeOsSjKH2fhmsg,10240362,253342,370,60.0,68400000,6.679451370957394,368653032.0,6144217.2
2025-01-02T08:00:11Z,8cEyjRk3FmA,Kaalu ko aaye test me 0 number 😂 || Jaanvi Patel #shorts #jaanvipatel,UCRqs0TZOqe5nrwP-BrdnCjg,9700614,225935,130,60.0,28500000,2.9379583601615322,349222103.99999994,5820368.399999999
2024-12-15T13:50:00Z,mffP7CY1X5k,Just Indian Things 😂 #comedy #comedyvideo #shorts #youtubeshorts #funny #funnyvideo,UCet9FEXim3LTgRYf3I8F5nA,9717909,242296,267,40.0,1910000,0.19654433891076775,233229815.99999997,5830745.399999999
2024-02-19T13:21:22Z,agXaiNFSUJ4,🔥Ammu SCHOOL-la Villupaatu Function🤪 SINGING Atrocities😜 #shorts || Ammu Times #ShopWithYoutube,UC2a3J_HBc7J7gm8DJc7UUEQ,9660101,300848,12012,60.0,2290000,0.23705756285570928,347763636.0,5796060.6
2025-02-11T03:30:14Z,K9af0y6dPaI,Nibba Nibbi Ka Valentine 😅 | #shorts | Shorts Break,UCgJ5_1F6yJhYLnyMszUdmUg,9452571,491746,1147,56.0,45600000,4.8240843681576155,317606385.59999996,5671542.6
2025-01-12T20:17:57Z,Q4ctWhsFOeM,GRITOS EN EL TOBOGAN CON YOUTUBERS xd #SHORTS #ROBLOX,UC3t7_hgqy-7pccSWRVaTQIw,9487037,561476,28875,60.0,13900000,1.4651571402114274,341533332.0,5692222.2
2024-09-11T13:17:00Z,aTJzyhCAq00,Revenge 😂😂🔥 #yt #ytshorts #ytviral #shorts #shortvideo #funnyshorts #youtubeshorts #telugu,UC-v2u0YX-izEXVcs0lAIERQ,9391753,220148,101,59.0,1110000,0.1181887981934789,332468056.2,5635051.8
2024-10-02T06:24:53Z,INVSt2xAshc,The family man🥰❤️😂 #familylovestory #unknownboyvarun #shorts,UC4DLvb5xZ9OLcVM1KC_R97g,9209703,402475,456,58.0,38800000,4.212948017976259,320497664.4,5525821.8
2024-11-24T08:23:58Z,wSncpI4w590,Jaadui goliya🍬🏐🏀🎾 || Gulshan Kalra || #gulshankalra #comedy #funny #shorts,UC56dNUTok1pgvpY75CsJQ4Q,9208921,223718,128,60.0,40200000,4.365332268568706,331521156.0,5525352.6
2024-11-07T05:36:42Z,Obl_-0adPUc,Types of ভাসান ডান্স #comedy #trending #trendingshorts #shorts #short #shortsvideo #shortsfeed,UCWM1mnHfE9-i-3T2eyPgWpg,9165531,195037,832,59.0,1960000,0.21384467522940023,324459797.4,5499318.6
2024-12-27T09:05:47Z,j-s0oa-lr-Q,Situation with toxic parents😞#emotionalstory #hearttouching #toxicparenting #shortsfeed #shorts #yt,UCw78nt8jHZYlRT4HVR6-ZWg,9052163,273550,4002,57.0,825000,0.09113843840416926,309583974.59999996,5431297.8
2025-02-08T13:50:00Z,CcWsptrwLmo,Just Indian Things 😂 #comedy #comedyvideo #shorts #youtubeshorts #funny #funnyvideo,UCet9FEXim3LTgRYf3I8F5nA,8900801,289535,241,50.0,1910000,0.2145874287044503,267024029.99999997,5340480.6
2025-01-27T13:15:04Z,csXLGGxrDLc,Anaya se cake gir gaya #motivation #emotional #ytshorts #shorts #trend #humanity #shortsfeed,UCXuxRXMgcmKX2hg-GgQ5vdw,8851663,225596,148,60.0,9610000,1.0856716980752656,318659868.0,5310997.8
2024-11-12T12:15:06Z,wp5SATSC3CE,School Me Mobile check Day📱📚😂.. #shorts #school #friends  #youtubeshorts,UCRWVh0Dv3r1UW4Z3i1nqkMQ,8732730,312911,435,60.0,10800000,1.2367266593608184,314378280.0,5239638.0
2025-01-03T15:30:03Z,Bz_ihAFAfCs,Smith-এর আজব IDEA💡🤔🤣😂Watch Till END.. #trendingshorts #youtubeshorts #shorts #trending #youtube,UCu1BKTL7zTTdSWZTb-lJM_g,8649927,0,140,60.0,7900000,0.9133025053275016,311397372.0,5189956.2
2024-12-03T08:04:54Z,XnE9awYKQw0,When your parents not at home 🏡😂 || Gulshan kalra #shorts,UC56dNUTok1pgvpY75CsJQ4Q,8351778,220403,312,60.0,40200000,4.813346331763129,300664008.0,5011066.8
2025-01-24T12:32:00Z,5zzUxtCoGOg,Meri Girlfriend ban gyi 💀😍 | Mini Vlog #shorts #minivlog #ashortaday #vlog #tranding #cats #cat,UC28haopD28ljl7lVEKkw1PA,8179995,0,944,60.0,5770000,0.7053794042661395,294479820.0,4907997.0
2025-02-27T03:32:00Z,vPM5Z5zvIWY,Nibba Nibbi and iPhone 😅 | #shorts | Shorts Break,UCgJ5_1F6yJhYLnyMszUdmUg,7940333,482974,1158,59.0,45600000,5.742832196080442,281087788.2,4764199.8
2025-01-29T02:23:33Z,rPFXGMi6Mew,#eljuegodelcalamar versión #bebe 👶🏻👼🏽👶🏿🆚🦑 #sabiasque #shorts,UCdk1PtTed5bhyQNvGVwzLZg,8010702,234778,222,40.0,8760000,1.0935371207167612,192256848.0,4806421.2
2025-02-09T03:30:05Z,8tinQuFjKt0,Meri Kya Galti Hai 😂 | Part 6 | #shorts | Shorts Break,UCgJ5_1F6yJhYLnyMszUdmUg,8009045,419763,327,18.0,45600000,5.693562715654613,86497686.0,4805427.0
2024-12-04T14:53:54Z,YTOwKRbhLU0,Wait for end #concept #reality #shorts #family #naveensamrat,UC9SQ0p_HYjX1IDENQe8DAGA,7742019,259425,396,60.0,2240000,0.2893302121836694,278712683.99999994,4645211.399999999
2025-02-09T03:21:06Z,iF9QH6yv5n0,Yo amo las uvas🥹lo siento mamá🤣 #shorts #humor #tiktokvideo #latina #comedia #funny #peru #fyp,UCRIWIquWdo_lquf4xfC4KEw,7802464,285807,1141,42.0,3670000,0.47036423365747027,196622092.79999998,4681478.399999999
2025-01-28T05:43:16Z,iONMcMaRxW4,That Couple on Beach #shorts #couple #couplegoals #beach #comedy #funny #explore #love #nostalgia,UCQPTbtadNWcPYuoS3JqkpYw,7669700,200893,476,60.0,3310000,0.43156837946725424,276109200.0,4601820.0
2024-12-02T10:06:08Z,1in5WiGGrDI,Leo or Reo ke New clothes😂 #shorts | Anant Rastogi,UCOrE-2VgEOJ9LTNLYu5LeEw,7634988,323309,1064,54.0,15000000,1.9646396300819333,247373611.2,4580992.8
2024-04-19T18:00:22Z,RS7mKL_C82o,El bebé al final 👺 #shorts,UCjFpmez1Qh6M8y857-TObeQ,8036515,242318,1585,25.0,13200000,1.6425030003676966,120547725.0,4821909.0
2024-03-19T14:30:18Z,UBdwoaHoFsQ,📚 Stationary Shopping - Part 2 #shorts,UCdpHYrNDvXqreUGPsqfX6jg,8011644,110297,652,40.0,176000,0.021968025538828234,192279455.99999997,4806986.399999999
2025-02-27T03:32:00Z,vPM5Z5zvIWY,Nibba Nibbi and iPhone 😅 | #shorts | Shorts Break,UCgJ5_1F6yJhYLnyMszUdmUg,7940333,482974,1158,59.0,45600000,5.742832196080442,281087788.2,4764199.8
2025-02-09T03:30:05Z,8tinQuFjKt0,Meri Kya Galti Hai 😂 | Part 6 | #shorts | Shorts Break,UCgJ5_1F6yJhYLnyMszUdmUg,8009045,419763,327,18.0,45600000,5.693562715654613,86497686.0,4805427.0
2024-03-10T06:14:24Z,BkWVS9dUesk,THE REAL CINTA GAK MANDANG FISIK !! | Klara Tania #shorts,UC4rHBMP2rGPuFk9F-JlGzbQ,7906221,363998,357,55.0,22500000,2.8458602409419114,260905292.99999997,4743732.6
2024-03-15T08:53:18Z,Oeg2iGOkYVM,Everyone get limited breaths each day #funnyshorts #ytshorts #shorts,UCxGzpNf5XOnSQOYC2nbMiyQ,7905334,378682,1673,58.0,18900000,2.390790825536277,275105623.2,4743200.399999999
2024-12-04T14:53:54Z,YTOwKRbhLU0,Wait for end #concept #reality #shorts #family #naveensamrat,UC9SQ0p_HYjX1IDENQe8DAGA,7742019,259425,396,60.0,2240000,0.2893302121836694,278712683.99999994,4645211.399999999
2025-01-28T05:43:16Z,iONMcMaRxW4,That Couple on Beach #shorts #couple #couplegoals #beach #comedy #funny #explore #love #nostalgia,UCQPTbtadNWcPYuoS3JqkpYw,7669700,200893,476,60.0,3310000,0.43156837946725424,276109200.0,4601820.0
2024-12-02T10:06:08Z,1in5WiGGrDI,Leo or Reo ke New clothes😂 #shorts | Anant Rastogi,UCOrE-2VgEOJ9LTNLYu5LeEw,7634988,323309,1064,54.0,15000000,1.9646396300819333,247373611.2,4580992.8
2024-01-13T15:54:01Z,os53iNWRJxs,La ropa del bailarín #shorts #tiktokvideo #humor #comedia #viral #baile #peru #latina #hiphop,UCRIWIquWdo_lquf4xfC4KEw,7654655,298726,1145,20.0,3670000,0.47944682026818974,91855860.0,4592793.0
2024-07-30T22:00:25Z,RLmBZAr2kkA,ENALDINHO DE MELANCIA! 🍉 #shorts,UC2bYhAHyaqfWlPXWBVk4BcA,7595616,237334,714,32.0,42000000,5.529505441033354,145835827.2,4557369.6
2025-02-08T18:15:39Z,6InjhpR6FYk,"Nita Ambani, Shloka Ambani At Priyanka Chopra&#39;s Brother&#39;s WEDDING | #shorts #bollywood #wedding",UCkJZQddO3XTCdcLjN019FjA,7411712,186443,240,17.0,4300000,0.58016285576126,75599462.4,4447027.2
2022-11-14T14:50:51Z,KRoSohvCyok,This was Satisfying 😌 #shorts #nba,UC7oT6ExHCW6LeiUSWQejfBQ,7375876,168098,842,16.0,1200000,0.16269253984204723,70808409.6,4425525.6
2024-03-26T11:29:04Z,qhQGrJR-IDo,Guess the Songs🔥 #shorts #shortsvideo #shortsfeed #youtubeshorts #trendingshorts #viral #trending,UC2ViPu8EVMP8Eo1Ob7yWEkg,7373373,590169,1167,57.0,10200000,1.383356029865843,252169356.6,4424023.8
2025-02-04T19:30:07Z,_c5nTXIlZ6g,Squid Game Season 3 😂😂 #funny #squidgame #memes #shorts,UCtZO2c3i1PrtwyeaxaIYHKA,7347771,98020,1043,14.0,1030000,0.1401785657174128,61721276.39999999,4408662.6
